JornadaGrass,Dipodomys.merriami,NA,NA,0.205128205,0.230769231,0,0.006392235
JornadaGrass,Dipodomys.ordii,0.647033146,0.94526456,1,50.84615385,44,0.729887472
JornadaGrass,Dipodomys.spectabilis,0.104600547,2.057908625,0.923076923,6.538461538,6,0.111175863
JornadaGrass,Peromyscus.leucopus,NA,NA,0.076923077,0.358974359,0,0.006821254
JornadaGrass,Perognathus.flavus,0.057832673,-7.533146759,0.58974359,3.025641026,1,0.040130533
JornadaShrub,Chaetodipus.penicillatus,0.118355751,-4.907323174,0.871794872,5.051282051,4,0.080633404
JornadaShrub,Dipodomys.merriami,0.8100633,0.122371996,1,48.20512821,43,0.776169336
JornadaShrub,Dipodomys.ordii,-0.485965926,0.819231038,0.333333333,0.717948718,0,0.012649033
JornadaShrub,Dipodomys.spectabilis,NA,NA,0.051282051,0.051282051,0,0.000648084
JornadaShrub,Peromyscus.boylii,NA,NA,0.025641026,0.025641026,0,0.000413565
JornadaShrub,Peromyscus.eremicus,NA,NA,0.076923077,0.153846154,0,0.0027084
JornadaShrub,Peromyscus.leucopus,0.075013315,-20.19723229,0.692307692,3.871794872,2,0.054482048
JornadaShrub,Peromyscus.maniculatus,NA,NA,0.076923077,0.128205128,0,0.002390235
JornadaShrub,Peromyscus.spp,NA,NA,0.025641026,0.025641026,0,0.000474834
JornadaShrub,Perognathus.flavus,0.072602682,-22.07447183,0.615384615,3.333333333,1,0.04927999
JornadaShrub,Reithrodontomys.megalotus,0.040271149,-12.61418808,0.333333333,1.128205128,0,0.02015107
Powdermillsq,Glaucomys.volans,0.193256644,-3.353931033,1,70.66666667,60,0.160349435
Powdermillsq,Tamias.striatus,0.992999622,-0.463631046,1,396.9047619,296,0.839650565
Powdermillrod,Neozapus.insignis,0.06168472,-5.075411938,1,47.52380952,47,0.053169022
Powdermillrod,Peromyscus.leucopus,0.309185709,-1.324467949,1,320.952381,271,0.348563108
Powdermillrod,Peromyscus.maniculatus,0.624031924,-0.961369432,1,631.952381,483,0.59826787
Shortgrass,Chaetodipus.hispidus,0.011875358,11.55997578,0.571428571,1.714285714,2,0.007092109
