"HinkleyFlatfish","9","5","17","-1.30453426899949","-0.996092651434194","0.12"
"HinkleyGadoidfish","14","7","17","-0.984439717067382","-0.81634160695668","0.08"
"NorthseaDemersal","7","7","24","-0.93391319973997","-0.580293117321038","0.06"
"NorthseaFlatfish","11","11","24","-0.797948007543303","-0.80561000594494","0.56"
"NorthseaGadoid","9","9","24","-0.962112457981168","-0.949788562278433","0.42"
"NorthseaPelagic","3","3","24","-1.05649576670478","0.158602944488039","0.02"
